ID,UniqueBitFlag,UiQuestDetailsThemeID
94375,67889,0
94405,67916,0
94406,67917,0
94407,67918,0
94411,67922,0
94413,67923,0
94414,67924,0
94427,67938,0
94434,67945,0
94435,67946,0
94436,67947,0
94438,67949,0
94440,67951,0
94441,67952,0
94449,67959,0
94465,67973,0
94466,67974,0
94467,67975,0
94468,67976,0
94479,67984,0
94480,67985,0
94481,67986,0
94483,67988,0
94484,67989,0
94485,67990,0
94486,67991,0
94487,67992,0
94488,67993,0
94489,67994,0
94490,67995,0
94491,67996,0
94493,67997,0
94494,67998,0
94495,67999,0
94497,68000,0
94499,68001,0
94500,68002,0
94501,68109,0
94502,68004,0
94503,68005,0
94504,70114,0
94505,68006,0
94532,68033,0
94533,68034,0
94535,68035,0
94556,68056,0
94559,68057,0
94568,68066,0
94613,68104,0
94614,68105,0
94615,68106,0
94617,68110,0
94618,68111,0
94634,68124,0
94638,68128,0
94668,68158,0
94669,68159,0
94670,68160,0
94672,68162,0
94678,68033,0
94679,68034,0
94680,68168,0
94727,68215,0
94733,68221,0
94734,68222,0
94737,68225,0
94739,68227,0
94744,68232,0
94745,68233,0
94748,68235,0
94768,68256,0
94773,68258,0
94774,68258,0
94775,68258,0
94776,68258,0
94777,68258,0
94778,68258,0
94779,68258,0
94782,65855,0
94789,68264,0
94792,68266,0
94793,68267,0
94817,68287,0
94818,68288,0
94819,68288,0
94820,68288,0
94821,68287,0
94822,68287,0
94823,68287,0
94824,68287,0
94825,68287,0
94826,68287,0
94829,68291,0
94832,69563,0
94841,68297,0
94842,68298,0
94843,68299,0
94857,68305,0
94858,68306,0
94861,68309,0
94863,68311,0
94864,68312,0
94872,67150,0
94873,67150,0
94877,68323,0
94879,68324,0
94881,68325,0
94884,68328,0
94885,68329,0
94886,68330,0
94887,68331,0
94888,68332,0
94889,68333,0
94890,68334,0
94891,68335,0
94892,68336,0
94893,68337,0
94894,68338,0
94895,68297,0
94896,68340,0
94897,68341,0
94898,68342,0
94901,68343,0
94902,68344,0
94907,68348,0
94911,68352,0
94912,68353,0
94913,68354,0
94914,68355,0
94923,68364,0
94924,68365,0
94925,68366,0
94926,68367,0
94927,68368,0
94928,68369,0
94929,68370,0
94930,68297,0
94931,68371,0
94946,68382,0
94947,68383,0
94948,68384,0
94961,68394,0
94962,68395,0
94963,68396,0
94964,68397,0
94965,68398,0
94968,68401,0
94969,68402,0
94971,68403,0
94972,68404,0
94973,68405,0
94974,68406,0
94975,68407,0
94978,68409,0
94979,68443,0
94980,68411,0
94981,68412,0
94982,68413,0
94983,68414,0
94984,68415,0
94992,68423,0
94997,68428,0
94998,68429,0
94999,68430,0
95006,68437,0
95025,69652,0
95026,66414,0
95027,66560,0
95032,66412,0
95033,66317,0
95034,68456,0
95036,68458,0
95041,68462,0
95056,68475,0
95059,68478,0
95062,68481,0
95063,68482,0
95064,68483,0
95065,68484,0
95066,68485,0
95107,68494,0
95108,68495,0
95111,68498,0
95118,68505,0
95119,68506,0
95120,68507,0
95121,68508,0
95122,68509,0
95123,68510,0
95124,68511,0
95125,68512,0
95126,68513,0
95140,68527,0
95141,68528,0
95143,68530,0
95144,68532,0
95147,68535,0
95148,68536,0
95156,68544,0
95161,68549,0
95162,68550,0
95163,68551,0
95165,68553,0
95181,68568,0
95183,68569,0
95184,68570,0
95189,68575,0
95194,68580,0
95195,68581,0
95196,68582,0
95198,68584,0
95204,68575,0
95212,68597,0
95213,68598,0
95214,68599,0
95216,68601,0
95217,68602,0
95218,68603,0
95219,68604,0
95248,65677,0
95250,68616,0
95254,68620,0
95260,68625,0
95261,68626,0
95262,68627,0
95263,68628,0
95264,68629,0
95267,68630,0
95273,68634,0
95278,68638,0
95283,68643,0
95284,68644,0
95285,68645,0
95288,68648,0
95293,68652,0
95294,68653,0
95295,68654,0
95296,68655,0
95309,68668,0
95312,68671,0
95314,68672,0
95315,68673,0
95316,68674,0
95317,68675,0
95318,68676,0
95319,68677,0
95320,68678,0
95321,68679,0
95322,68680,0
95325,68683,0
95326,68684,0
95327,68685,0
95328,68686,0
95329,68688,0
95330,68689,0
95331,68690,0
95349,68708,0
95350,68709,0
95351,68710,0
95365,68716,0
95377,68722,0
95378,68723,0
95379,68724,0
95380,68725,0
95383,68730,0
95384,68731,0
95385,68732,0
95417,68763,0
95418,68764,0
95419,68765,0
95420,68766,0
95424,68770,0
95425,68771,0
95426,68772,0
95427,68773,0
95428,68774,0
95431,68777,0
95432,68778,0
95433,68779,0
95454,68799,0
95472,68812,0
95483,68822,0
95494,68833,0
95495,68834,0
95497,68836,0
95498,68837,0
95499,68838,0
95500,68839,0
95501,68840,0
95502,68841,0
95503,68842,0
95504,68843,0
95505,68844,0
95506,68845,0
95507,68846,0
95508,68847,0
95511,68848,0
95512,68849,0
95534,68871,0
95544,68881,0
95555,68892,0
95556,68893,0
95557,68894,0
95560,68897,0
95561,68898,0
95562,68899,0
95568,68905,0
95569,68906,0
95570,68907,0
95586,68918,0
95588,68919,0
95599,68924,0
95600,68925,0
95601,68926,0
95602,68927,0
95603,68928,0
95611,68936,0
95613,68938,0
95615,68940,0
95621,68946,0
95642,68967,0
95643,68968,0
95646,68969,0
95647,68970,0
95663,68985,0
95664,68986,0
95682,69286,0
95697,69015,0
95726,69044,0
95730,69047,0
95736,69053,0
95737,69285,0
95738,69055,0
95739,69056,0
95748,69065,0
95751,69068,0
95753,69070,0
95766,69083,0
95769,69937,0
95770,69086,0
95771,69087,0
95772,69088,0
95773,69089,0
95774,69090,0
95775,69091,0
95776,69092,0
95786,69252,0
95787,69253,0
95788,69254,0
95789,69255,0
95790,69256,0
95791,69257,0
95792,69258,0
95793,69259,0
95795,69261,0
95798,69264,0
95799,71484,0
95803,69267,0
95805,69269,0
95809,69272,0
95810,69740,0
95816,69279,0
95817,69280,0
95818,69281,0
95819,69282,0
95820,69283,0
95821,69284,0
95882,69340,0
95883,69341,0
95884,69342,0
95885,69343,0
95912,69370,0
95913,69371,0
95924,69379,0
95925,69380,0
95926,69381,0
95928,69383,0
95934,69389,0
95935,69390,0
95936,69391,0
95943,69398,0
95944,69399,0
95945,69400,0
95946,69401,0
95947,69402,0
95948,69403,0
95949,69404,0
95950,69405,0
95951,69406,0
95955,69410,0
95957,69412,0
95961,69416,0
95975,69430,0
95977,69432,0
95978,69433,0
95979,69434,0
95980,69435,0
95981,69436,0
95982,69437,0
95983,69438,0
95984,69439,0
95986,69441,0
95988,69443,0
95991,69446,0
95992,69447,0
95993,69448,0
95998,69451,0
95999,69452,0
96003,69456,0
96009,69458,0
96010,69459,0
96015,69460,0
96016,55027,0
96018,69463,0
96020,69465,0
96025,69467,0
96026,69468,0
96027,69469,0
96028,69470,0
96031,69473,0
96044,69486,0
96045,69487,0
96046,69488,0
96047,69489,0
96050,69492,0
96055,69497,0
96056,69498,0
96057,69499,0
96058,69500,0
96059,69501,0
96060,69502,0
96062,69504,0
96063,69505,0
96064,69506,0
96065,69507,0
96067,69509,0
96075,69516,0
96076,69516,0
96077,69733,0
96078,69518,0
96079,69519,0
96081,69521,0
96082,69522,0
96083,69523,0
96084,69524,0
96085,69525,0
96087,69516,0
96088,69516,0
96101,69451,0
96102,69499,0
96103,69540,0
96104,69541,0
96105,69542,0
96107,69544,0
96108,69545,0
96109,69546,0
96125,69562,0
96126,69564,0
96130,69566,0
96131,69567,0
96132,69568,0
96133,69569,0
96134,69570,0
96135,54955,0
96136,1342,0
96137,71620,0
96138,71433,0
96139,71609,0
96145,69517,0
96185,69615,0
96186,69616,0
96187,69617,0
96188,69618,0
96189,69619,0
96190,69620,0
96191,69621,0
96192,69622,0
96193,69623,0
96194,69624,0
96195,69625,0
96196,69626,0
96197,69627,0
96198,69628,0
96199,69629,0
96200,69630,0
96201,69631,0
96202,69632,0
96203,69633,0
96204,69634,0
96209,69639,0
96222,69651,0
96241,69670,0
96243,69672,0
96247,69675,0
96248,69676,0
96249,69677,0
96250,69678,0
96251,69679,0
96252,69680,0
96255,69682,0
96256,69683,0
96257,69684,0
96258,69685,0
96259,69686,0
96260,69687,0
96261,69688,0
96262,69694,0
96263,69695,0
96264,69696,0
96265,70555,0
96266,70572,0
96294,69722,0
96296,69724,0
96301,69730,0
96302,69731,0
96303,69732,0
96321,69747,0
96322,69748,0
96328,69753,0
96332,69757,0
96334,69759,0
96335,69760,0
96337,69761,0
96339,69766,0
96340,69767,0
96341,69768,0
96342,69769,0
96343,69770,0
96344,69771,0
96351,69773,0
96366,69782,0
96367,69783,0
96368,69784,0
96369,69785,0
96376,69792,0
96377,69792,0
96379,69792,0
96381,69794,0
96383,69796,0
96384,69797,0
96385,69798,0
96386,69799,0
96387,69800,0
96390,69803,0
96391,69804,0
96392,69805,0
96393,69806,0
96394,69807,0
96395,69808,0
96396,69809,0
96397,69810,0
96398,69811,0
96399,69812,0
96403,69816,0
96404,69817,0
96405,69818,0
96406,69819,0
96407,69820,0
96408,69821,0
96411,69824,0
96412,69825,0
96413,69826,0
96414,69827,0
96415,69828,0
96418,69831,0
96419,69832,0
96420,69833,0
96421,69834,0
96422,69835,0
96423,69836,0
96424,69837,0
96425,69838,0
96435,69848,0
96437,69850,0
96438,69851,0
96449,69862,0
96452,69865,0
96476,69883,0
96477,69884,0
96494,69900,0
96524,69929,0
96526,69931,0
96529,69934,0
96530,69938,0
96531,69939,0
96550,69957,0
96558,69965,0
96559,69966,0
96561,69968,0
96603,70007,0
96604,69451,0
96605,69451,0
96606,69451,0
96607,69451,0
96608,69451,0
96609,70008,0
96616,70015,0
96622,70018,0
96626,70021,0
96627,70022,0
96628,70022,0
96629,70021,0
96630,70022,0
96634,70021,0
96638,70022,0
96646,70021,0
96652,70022,0
96653,70041,0
96654,70042,0
96655,70021,0
96656,70022,0
96658,70021,0
96659,70022,0
96661,70021,0
96666,70049,0
96674,70056,0
96676,70058,0
96735,70116,0
96769,70148,0
96770,70149,0
96771,70150,0
96772,70151,0
96773,70152,0
96774,70153,0
96775,70154,0
96776,70155,0
96779,70157,0
96781,70159,0
96782,70160,0
96783,70161,0
96784,70162,0
96785,70163,0
96786,70164,0
96796,70173,0
96797,70175,0
96798,70176,0
96799,70177,0
96800,70178,0
96811,70189,0
96812,70190,0
96821,70199,0
96822,70200,0
96825,70202,0
96828,70206,0
96830,70208,0
96833,70208,0
96873,70247,0
96874,70248,0
96875,70249,0
96876,70250,0
96877,70251,0
96895,70267,0
96896,70268,0
96897,70269,0
96898,70270,0
96899,70271,0
96912,70284,0
96913,70285,0
96914,70286,0
96915,70287,0
96916,70288,0
96917,70289,0
96918,70290,0
96919,70291,0
96920,70292,0
96921,70293,0
96930,70302,0
96931,70303,0
96939,70310,0
96957,70328,0
96959,70329,0
96964,70334,0
96971,70341,0
96978,70347,0
96979,70348,0
96982,68848,0
96983,70350,0
96984,66423,0
96986,70352,0
96987,70353,0
96988,70354,0
96989,68848,0
96991,70355,0
96992,70356,0
96994,68848,0
96996,68848,0
96997,68848,0
96998,70359,0
96999,70360,0
97000,70361,0
97001,70362,0
97003,70363,0
97005,70364,0
97006,70365,0
97007,70366,0
97009,70367,0
97010,70368,0
97017,68848,0
97018,70375,0
97022,70378,0
97045,68848,0
97046,68848,0
97047,70402,0
97048,70403,0
97049,70404,0
97074,70375,0
97078,70428,0
97119,66399,0
97130,70474,0
97168,2831,0
97169,3019,0
97170,70375,0
97171,68848,0
97173,70511,0
97174,2809,0
97175,2808,0
97176,2811,0
97177,2810,0
97178,2812,0
97179,2813,0
97180,2818,0
97182,2814,0
97183,2830,0
97184,2816,0
97185,2817,0
97186,2815,0
97188,70375,0
97194,70375,0
97196,70520,0
97197,70521,0
97198,70522,0
97200,70375,0
97203,70375,0
97204,70375,0
97205,70375,0
97220,70539,0
97222,70541,0
97223,70544,0
97225,70546,0
97234,70556,0
97235,70557,0
97236,70558,0
97237,70559,0
97242,70563,0
97243,1335,0
97244,70564,0
97245,70565,0
97246,70566,0
97249,70569,0
97250,70570,0
97252,70573,0
97253,70574,0
97257,70577,0
97263,70583,0
97264,70584,0
97265,70585,0
97266,70586,0
97268,70589,0
97269,70590,0
97270,70591,0
97272,70592,0
97273,70593,0
97275,70594,0
97277,70596,0
97279,70598,0
97281,70600,0
97282,70601,0
97284,70603,0
97286,70605,0
97287,70606,0
97288,70607,0
97289,70608,0
97290,70609,0
97291,70610,0
97292,70611,0
97319,66790,0
97326,70643,0
97327,70644,0
97328,70645,0
97329,70646,0
97331,70647,0
97332,70648,0
97378,70695,0
97386,70703,0
97403,70720,0
97404,70721,0
97405,70722,0
97411,3269,0
97412,3274,0
97413,3285,0
97414,3381,0
97420,70733,0
97446,68848,0
97447,3265,0
97448,3273,0
97449,3285,0
97450,3380,0
97453,70757,0
97485,70787,0
97486,70788,0
97487,70789,0
97488,70790,0
97489,70791,0
97490,70792,0
97530,70831,0
97534,70834,0
97536,70834,0
97538,70837,0
97539,70838,0
97540,70839,0
97558,70855,0
97617,70913,0
97663,70956,0
97821,71102,0
97883,71159,0
97884,71160,0
97891,71166,0
97894,71169,0
97899,69487,0
97900,69486,0
97901,69501,0
97902,69500,0
97903,69489,0
97904,69492,0
97905,69497,0
97906,69473,0
97907,69488,0
97908,69498,0
97914,71179,0
97915,69487,0
97916,69486,0
97917,69501,0
97918,69500,0
97919,69489,0
97920,69492,0
97921,69497,0
97922,69473,0
97923,69488,0
97924,69498,0
97925,69499,0
97926,71180,0
97927,69487,0
97928,69486,0
97929,69501,0
97930,69500,0
97931,69489,0
97932,69492,0
97933,69497,0
97934,69473,0
97935,69488,0
97936,69498,0
97937,69499,0
97938,69487,0
97939,69486,0
97940,69501,0
97941,69500,0
97942,69489,0
97943,69492,0
97944,69497,0
97946,69473,0
97948,69488,0
97949,69498,0
97950,69499,0
97951,69487,0
97952,69486,0
97953,69501,0
97954,69500,0
97955,69489,0
97956,69492,0
97957,69497,0
97958,69473,0
97959,69488,0
97960,69498,0
97961,69499,0
97963,69487,0
97964,69486,0
97965,69489,0
97967,69492,0
97968,69497,0
97969,69473,0
97970,69488,0
97971,69498,0
97972,69499,0
97973,69499,0
97977,71188,0
97979,71190,0
97984,71196,0
97985,71197,0
97986,71198,0
97987,71199,0
97988,71199,0
98013,71223,0
98021,71228,0
98024,71231,0
98025,71232,0
98027,71234,0
98028,71235,0
98042,71249,0
98046,71253,0
98059,71266,0
98065,71271,0
98067,71273,0
98069,71275,0
98070,71276,0
98071,71277,0
98072,71278,0
98093,71299,0
98094,71300,0
98095,71301,0
98096,71302,0
98109,71315,0
98155,71358,0
98156,71359,0
98166,68848,0
98189,71392,0
98190,71393,0
98191,71394,0
98192,71395,0
98197,71400,0
98203,71406,0
98205,71408,0
98208,71411,0
98209,71412,0
98215,71416,0
98216,71417,0
98219,71420,0
98221,71422,0
98223,71424,0
98224,71425,0
98225,71426,0
98230,71431,0
98231,71432,0
98233,71435,0
98240,71442,0
98245,71447,0
98246,71448,0
98247,71449,0
98248,71449,0
98251,71452,0
98252,71453,0
98282,71483,0
98283,71485,0
98284,69501,0
98285,69500,0
98286,69501,0
98287,69500,0
98289,71487,0
98291,71489,0
98293,71491,0
98294,71492,0
98297,71494,0
98298,71495,0
98299,71496,0
98300,71497,0
98310,71507,0
98313,71510,0
98319,71516,0
98321,71518,0
98322,71519,0
98323,71520,0
98325,71522,0
98326,71523,0
98338,54953,0
98340,71535,0
98341,71536,0
98342,71537,0
98362,71557,0
98386,71576,0
98387,71577,0
98389,71579,0
98391,71581,0
98392,71582,0
98393,71535,0
98394,71536,0
98395,71583,0
98396,71537,0
98397,71557,0
98398,71584,0
98403,71589,0
98404,71537,0
98405,71536,0
98407,71591,0
98417,71601,0
98418,71602,0
98423,71605,0
98424,71606,0
98426,71608,0
98427,71610,0
98430,71613,0
98435,71618,0
98447,71631,0
98459,71641,0
98461,71644,0
98463,71645,0
98465,71646,0
98466,71647,0
98467,71648,0
98468,71649,0
98469,71650,0
98470,71651,0
98471,71652,0
98472,71653,0
98477,71657,0
98512,71692,0
98517,71697,0
98520,71699,0
98545,71716,0
98574,71743,0
98575,71744,0
98576,71745,0
98581,71750,0
98601,71767,0
98731,71888,0
98738,71888,0
98739,71888,0
98815,71967,0
98823,71974,0
98824,71975,0
98830,71981,0
98887,72036,0
98889,72036,0
98891,72036,0
98893,72036,0
98895,72040,0
98897,72040,0
98899,72040,0
98901,72040,0
98903,72044,0
98904,72044,0
98905,72044,0
98906,72044,0
98907,72044,0
98908,72044,0
98910,72052,0
98911,72052,0
98912,72052,0
98913,72055,0
98914,72055,0
98915,72055,0
98916,72058,0
98917,72059,0
98918,72060,0
98919,72060,0
98977,72114,0
98983,72115,0
99043,72135,0
99045,72136,0
99046,72137,0
99047,72138,0
99048,72139,0
99049,72140,0
99050,72141,0
99051,72142,0
99052,72143,0
99053,72144,0
99054,72145,0
99055,72146,0
99056,72147,0
99063,72151,0
99064,72152,0
99065,72153,0
99066,72154,0
99067,72155,0
99068,72156,0
99073,72161,0
99079,72167,0
99080,72168,0
99081,72169,0
99082,72170,0
99101,72189,0
99108,72196,0
99123,72207,0
99127,72211,0
99128,72212,0
99129,72213,0
99130,72214,0
99131,72215,0
99134,72218,0
99141,72225,0
99142,72226,0
99143,72227,0
99144,72228,0
99145,72229,0
99152,72235,0
99153,72236,0
99156,72239,0
99158,72241,0
99159,72242,0
99160,72243,0
99161,72244,0
99162,72245,0
99187,72265,0
99191,72269,0
99192,72270,0
99193,72271,0
99194,72272,0
99196,72273,0
99197,72274,0
99198,72275,0
99199,72276,0
99201,72277,0
99202,72277,0
99203,72277,0
99204,72277,0
99205,72277,0
99206,72277,0
99207,72277,0
99208,72277,0
99209,72277,0
99210,72278,0
99211,72278,0
99212,72278,0
99213,72278,0
99214,72278,0
99215,72278,0
99216,72278,0
99217,72278,0
99218,72278,0
99233,70591,0
99234,70591,0
